Region,Gene,TF,region_chr,region_start,region_end,locus_id,n_active_celltypes,tf_stability
chr2:102264689-102265190,IL1RL1,MAFF,2.0,102264689.0,102265190.0,AD_locus_3,11,intermediate
chr2:102001687-102002188,MAP4K4,MEF2A,2.0,102001687.0,102002188.0,AD_locus_3,7,intermediate
chr2:102735497-102735998,MFSD9,MXD4,2.0,102735497.0,102735998.0,AD_locus_3,1,not_in_TOPPLE
chr2:102382483-102382984,IL18R1,MYBL1,2.0,102382483.0,102382984.0,AD_locus_3,3,intermediate
chr2:102276782-102277283,IL1RL1,NR1D1,2.0,102276782.0,102277283.0,AD_locus_3,12,destabilizer
chr2:102252715-102253216,IL1RL1,NR1D2,2.0,102252715.0,102253216.0,AD_locus_3,8,stabilizer
chr2:101912013-101912514,MAP4K4,POU2F1,2.0,101912013.0,101912514.0,AD_locus_3,18,not_in_TOPPLE
chr2:102418360-102418861,IL1RL1,RUNX2,2.0,102418360.0,102418861.0,AD_locus_3,58,destabilizer
chr2:102301808-102302309,IL1RL1,RUNX2,2.0,102301808.0,102302309.0,AD_locus_3,60,destabilizer
chr2:102453507-102454008,IL1RL1,RUNX2,2.0,102453507.0,102454008.0,AD_locus_3,5,destabilizer
chr2:102399730-102400231,IL1RL1,RUNX2,2.0,102399730.0,102400231.0,AD_locus_3,8,destabilizer
chr2:102438072-102438573,IL18RAP,RUNX3,2.0,102438072.0,102438573.0,AD_locus_3,23,intermediate
chr2:101931384-101931885,MAP4K4,STAT5A,2.0,101931384.0,101931885.0,AD_locus_3,9,not_in_TOPPLE
chr2:102653325-102653826,MFSD9,YY1,2.0,102653325.0,102653826.0,AD_locus_3,1,not_in_TOPPLE
chr2:102668093-102668594,MFSD9,YY1,2.0,102668093.0,102668594.0,AD_locus_3,2,not_in_TOPPLE
chr2:101876036-101876537,MAP4K4,ZBTB18,2.0,101876036.0,101876537.0,AD_locus_3,1,intermediate
chr2:102664366-102664867,TMEM182,JDP2,2.0,102664366.0,102664867.0,AD_locus_3,16,intermediate
chr5:133103152-133103653,ZCCHC10,ADNP,5.0,133103152.0,133103653.0,AD_locus_4,9,not_in_TOPPLE
chr5:132883207-132883708,SHROOM1,ARID3A,5.0,132883207.0,132883708.0,AD_locus_4,45,intermediate
chr5:132687975-132688476,SEPTIN8,ARNTL,5.0,132687975.0,132688476.0,AD_locus_4,42,stabilizer
chr5:132979483-132979984,SHROOM1,ATF3,5.0,132979483.0,132979984.0,AD_locus_4,11,intermediate
chr5:132763133-132763634,SHROOM1,ATF3,5.0,132763133.0,132763634.0,AD_locus_4,11,intermediate
chr5:132841302-132841803,SHROOM1,ATF3,5.0,132841302.0,132841803.0,AD_locus_4,10,intermediate
chr5:132915598-132916099,SHROOM1,ATF3,5.0,132915598.0,132916099.0,AD_locus_4,10,intermediate
chr5:132782163-132782664,SHROOM1,ATF3,5.0,132782163.0,132782664.0,AD_locus_4,13,intermediate
chr5:132435838-132436339,SLC22A4,ATF3,5.0,132435838.0,132436339.0,AD_locus_4,13,intermediate
chr5:132387538-132388039,SLC22A4,ATF3,5.0,132387538.0,132388039.0,AD_locus_4,14,intermediate
chr5:132439437-132439938,SLC22A4,ATF3,5.0,132439437.0,132439938.0,AD_locus_4,14,intermediate
chr5:132460085-132460586,SLC22A4,ATF3,5.0,132460085.0,132460586.0,AD_locus_4,15,intermediate
chr5:132258107-132258608,SLC22A4,ATF3,5.0,132258107.0,132258608.0,AD_locus_4,7,intermediate
chr5:132354311-132354812,SLC22A4,ATF3,5.0,132354311.0,132354812.0,AD_locus_4,20,intermediate
chr5:132364324-132364825,SLC22A4,ATF3,5.0,132364324.0,132364825.0,AD_locus_4,11,intermediate
chr5:132979483-132979984,UQCRQ,ATF4,5.0,132979483.0,132979984.0,AD_locus_4,11,stabilizer
chr5:132998522-132999023,UQCRQ,ATF4,5.0,132998522.0,132999023.0,AD_locus_4,6,stabilizer
chr5:132435838-132436339,IRF1,ATF5,5.0,132435838.0,132436339.0,AD_locus_4,13,intermediate
chr5:132387538-132388039,IRF1,ATF5,5.0,132387538.0,132388039.0,AD_locus_4,14,intermediate
chr5:132372133-132372634,IRF1,ATF5,5.0,132372133.0,132372634.0,AD_locus_4,11,intermediate
chr5:132354311-132354812,IRF1,ATF5,5.0,132354311.0,132354812.0,AD_locus_4,20,intermediate
chr5:132467586-132468087,IRF1,ATF5,5.0,132467586.0,132468087.0,AD_locus_4,17,intermediate
chr5:132364324-132364825,IRF1,ATF5,5.0,132364324.0,132364825.0,AD_locus_4,11,intermediate
chr5:132763133-132763634,UQCRQ,ATF5,5.0,132763133.0,132763634.0,AD_locus_4,11,intermediate
chr5:132494659-132495160,RAD50,ATF6,5.0,132494659.0,132495160.0,AD_locus_4,1,not_in_TOPPLE
chr5:132751437-132751938,RAD50,ATF6,5.0,132751437.0,132751938.0,AD_locus_4,9,not_in_TOPPLE
chr5:132656294-132656795,SEPTIN8,BATF,5.0,132656294.0,132656795.0,AD_locus_4,40,stabilizer
chr5:133103152-133103653,AFF4,BBX,5.0,133103152.0,133103653.0,AD_locus_4,9,stabilizer
chr5:132737361-132737862,CCNI2,BCL11B,5.0,132737361.0,132737862.0,AD_locus_4,62,stabilizer
chr5:132629518-132630019,CCNI2,BCL11B,5.0,132629518.0,132630019.0,AD_locus_4,13,stabilizer
chr5:132688748-132689249,SEPTIN8,BHLHE40,5.0,132688748.0,132689249.0,AD_locus_4,27,intermediate
chr5:132529200-132529701,RAD50,BPTF,5.0,132529200.0,132529701.0,AD_locus_4,20,intermediate
chr5:132354311-132354812,P4HA2,CEBPA,5.0,132354311.0,132354812.0,AD_locus_4,20,intermediate
chr5:132298230-132298731,P4HA2,CEBPA,5.0,132298230.0,132298731.0,AD_locus_4,7,intermediate
chr5:132387538-132388039,P4HA2,CEBPA,5.0,132387538.0,132388039.0,AD_locus_4,14,intermediate
chr5:132364324-132364825,P4HA2,CEBPA,5.0,132364324.0,132364825.0,AD_locus_4,11,intermediate
chr5:132372133-132372634,P4HA2,CEBPA,5.0,132372133.0,132372634.0,AD_locus_4,11,intermediate
chr5:132603999-132604500,IRF1,CEBPB,5.0,132603999.0,132604500.0,AD_locus_4,9,intermediate
chr5:132416915-132417416,IRF1,CEBPB,5.0,132416915.0,132417416.0,AD_locus_4,8,intermediate
chr5:132439437-132439938,IRF1,CEBPB,5.0,132439437.0,132439938.0,AD_locus_4,14,intermediate
chr5:132422641-132423142,IRF1,CEBPB,5.0,132422641.0,132423142.0,AD_locus_4,18,intermediate
chr5:132837152-132837653,UQCRQ,CEBPB,5.0,132837152.0,132837653.0,AD_locus_4,9,intermediate
chr5:132905958-132906459,UQCRQ,CEBPB,5.0,132905958.0,132906459.0,AD_locus_4,18,intermediate
chr5:132837152-132837653,SHROOM1,CEBPD,5.0,132837152.0,132837653.0,AD_locus_4,9,intermediate
chr5:132372133-132372634,SLC22A4,CEBPD,5.0,132372133.0,132372634.0,AD_locus_4,11,intermediate
chr5:132298230-132298731,SLC22A4,CEBPD,5.0,132298230.0,132298731.0,AD_locus_4,7,intermediate
chr5:132388039-132388540,SLC22A4,CEBPD,5.0,132388039.0,132388540.0,AD_locus_4,11,intermediate
chr5:133108389-133108890,HSPA4,CEBPG,5.0,133108389.0,133108890.0,AD_locus_4,23,not_in_TOPPLE
chr5:133108389-133108890,ZCCHC10,CEBPG,5.0,133108389.0,133108890.0,AD_locus_4,23,not_in_TOPPLE
chr5:132751437-132751938,AFF4,CREB1,5.0,132751437.0,132751938.0,AD_locus_4,9,intermediate
chr5:132435838-132436339,P4HA2,CREB5,5.0,132435838.0,132436339.0,AD_locus_4,13,intermediate
chr5:132747108-132747609,RAD50,CTCF,5.0,132747108.0,132747609.0,AD_locus_4,56,not_in_TOPPLE
chr5:132477717-132478218,RAD50,CTCF,5.0,132477717.0,132478218.0,AD_locus_4,12,not_in_TOPPLE
chr5:133005505-133006006,ZCCHC10,CTCF,5.0,133005505.0,133006006.0,AD_locus_4,2,not_in_TOPPLE
chr5:133111172-133111673,ZCCHC10,CTCF,5.0,133111172.0,133111673.0,AD_locus_4,46,not_in_TOPPLE
chr5:133025464-133025965,ZCCHC10,CTCF,5.0,133025464.0,133025965.0,AD_locus_4,9,not_in_TOPPLE
chr5:132883207-132883708,ZCCHC10,CTCF,5.0,132883207.0,132883708.0,AD_locus_4,45,not_in_TOPPLE
chr5:132396683-132397184,SLC22A5,DBP,5.0,132396683.0,132397184.0,AD_locus_4,8,not_in_TOPPLE
chr5:132747108-132747609,IL4,E2F3,5.0,132747108.0,132747609.0,AD_locus_4,56,intermediate
chr5:132656294-132656795,IL4,E2F3,5.0,132656294.0,132656795.0,AD_locus_4,40,intermediate
chr5:132747684-132748185,IL4,E2F3,5.0,132747684.0,132748185.0,AD_locus_4,45,intermediate
chr5:132674944-132675445,IL4,E2F3,5.0,132674944.0,132675445.0,AD_locus_4,32,intermediate
chr5:132663298-132663799,IL4,E2F3,5.0,132663298.0,132663799.0,AD_locus_4,38,intermediate
chr5:132687975-132688476,IL4,E2F3,5.0,132687975.0,132688476.0,AD_locus_4,42,intermediate
chr5:132915598-132916099,UQCRQ,E2F4,5.0,132915598.0,132916099.0,AD_locus_4,10,not_in_TOPPLE
chr5:133033998-133034499,AFF4,ELF1,5.0,133033998.0,133034499.0,AD_locus_4,7,intermediate
chr5:133033070-133033571,AFF4,ELF1,5.0,133033070.0,133033571.0,AD_locus_4,34,intermediate
chr5:133108389-133108890,AFF4,ELF1,5.0,133108389.0,133108890.0,AD_locus_4,23,intermediate
chr5:133105699-133106200,AFF4,ELF1,5.0,133105699.0,133106200.0,AD_locus_4,10,intermediate
chr5:132687975-132688476,KIF3A,ELF1,5.0,132687975.0,132688476.0,AD_locus_4,42,intermediate
chr5:132688748-132689249,KIF3A,ELF1,5.0,132688748.0,132689249.0,AD_locus_4,27,intermediate
chr5:132663298-132663799,KIF3A,ELF1,5.0,132663298.0,132663799.0,AD_locus_4,38,intermediate
chr5:132747108-132747609,KIF3A,ELF1,5.0,132747108.0,132747609.0,AD_locus_4,56,intermediate
chr5:132737361-132737862,KIF3A,ELF1,5.0,132737361.0,132737862.0,AD_locus_4,62,intermediate
chr5:132747684-132748185,KIF3A,ELF1,5.0,132747684.0,132748185.0,AD_locus_4,45,intermediate
chr5:132736858-132737359,KIF3A,ELF1,5.0,132736858.0,132737359.0,AD_locus_4,61,intermediate
chr5:133105699-133106200,HSPA4,ELF1,5.0,133105699.0,133106200.0,AD_locus_4,10,intermediate
chr5:133025464-133025965,HSPA4,ELF1,5.0,133025464.0,133025965.0,AD_locus_4,9,intermediate
chr5:133103152-133103653,HSPA4,ELF1,5.0,133103152.0,133103653.0,AD_locus_4,9,intermediate
chr5:133033998-133034499,HSPA4,ELF1,5.0,133033998.0,133034499.0,AD_locus_4,7,intermediate
chr5:133033070-133033571,HSPA4,ELF1,5.0,133033070.0,133033571.0,AD_locus_4,34,intermediate
chr5:132962337-132962838,HSPA4,ELF1,5.0,132962337.0,132962838.0,AD_locus_4,1,intermediate
chr5:133033998-133034499,ZCCHC10,ELF1,5.0,133033998.0,133034499.0,AD_locus_4,7,intermediate
chr5:133033070-133033571,ZCCHC10,ELF1,5.0,133033070.0,133033571.0,AD_locus_4,34,intermediate
chr5:133105699-133106200,ZCCHC10,ELF1,5.0,133105699.0,133106200.0,AD_locus_4,10,intermediate
chr5:132819415-132819916,AFF4,ETS1,5.0,132819415.0,132819916.0,AD_locus_4,18,stabilizer
chr5:132607069-132607570,CCNI2,ETS1,5.0,132607069.0,132607570.0,AD_locus_4,10,stabilizer
chr5:132747684-132748185,CCNI2,ETS1,5.0,132747684.0,132748185.0,AD_locus_4,45,stabilizer
chr5:132688748-132689249,CCNI2,ETS1,5.0,132688748.0,132689249.0,AD_locus_4,27,stabilizer
chr5:132657880-132658381,CCNI2,ETS1,5.0,132657880.0,132658381.0,AD_locus_4,11,stabilizer
chr5:132529200-132529701,SLC22A5,ETS1,5.0,132529200.0,132529701.0,AD_locus_4,20,stabilizer
chr5:132334792-132335293,SLC22A5,ETS1,5.0,132334792.0,132335293.0,AD_locus_4,28,stabilizer
chr5:132395210-132395711,SLC22A5,ETS1,5.0,132395210.0,132395711.0,AD_locus_4,14,stabilizer
chr5:132629518-132630019,KIF3A,ETS1,5.0,132629518.0,132630019.0,AD_locus_4,13,stabilizer
chr5:132657880-132658381,KIF3A,ETS1,5.0,132657880.0,132658381.0,AD_locus_4,11,stabilizer
chr5:132674944-132675445,KIF3A,ETS1,5.0,132674944.0,132675445.0,AD_locus_4,32,stabilizer
chr5:132301825-132302326,SLC22A4,ETS2,5.0,132301825.0,132302326.0,AD_locus_4,10,intermediate
chr5:132460085-132460586,IRF1,ETV6,5.0,132460085.0,132460586.0,AD_locus_4,15,intermediate
chr5:132388039-132388540,IRF1,ETV6,5.0,132388039.0,132388540.0,AD_locus_4,11,intermediate
chr5:132905958-132906459,SHROOM1,FOS,5.0,132905958.0,132906459.0,AD_locus_4,18,intermediate
chr5:132821659-132822160,SHROOM1,FOS,5.0,132821659.0,132822160.0,AD_locus_4,3,intermediate
chr5:132837810-132838311,SHROOM1,FOS,5.0,132837810.0,132838311.0,AD_locus_4,1,intermediate
chr5:132258107-132258608,P4HA2,FOS,5.0,132258107.0,132258608.0,AD_locus_4,7,intermediate
chr5:132301825-132302326,P4HA2,FOS,5.0,132301825.0,132302326.0,AD_locus_4,10,intermediate
chr5:132265654-132266155,P4HA2,FOS,5.0,132265654.0,132266155.0,AD_locus_4,7,intermediate
chr5:132308204-132308705,P4HA2,FOS,5.0,132308204.0,132308705.0,AD_locus_4,5,intermediate
chr5:132388039-132388540,P4HA2,FOS,5.0,132388039.0,132388540.0,AD_locus_4,11,intermediate
chr5:132439437-132439938,P4HA2,FOS,5.0,132439437.0,132439938.0,AD_locus_4,14,intermediate
chr5:132498120-132498621,IRF1,FOS,5.0,132498120.0,132498621.0,AD_locus_4,3,intermediate
chr5:132265654-132266155,SLC22A4,FOS,5.0,132265654.0,132266155.0,AD_locus_4,7,intermediate
chr5:132687975-132688476,CCNI2,FOXJ3,5.0,132687975.0,132688476.0,AD_locus_4,42,intermediate
chr5:132688748-132689249,IL4,GATA3,5.0,132688748.0,132689249.0,AD_locus_4,27,intermediate
chr5:132629518-132630019,IL4,GATA3,5.0,132629518.0,132630019.0,AD_locus_4,13,intermediate
chr5:132675941-132676442,IL4,GATA3,5.0,132675941.0,132676442.0,AD_locus_4,13,intermediate
chr5:132692303-132692804,IL4,GFI1,5.0,132692303.0,132692804.0,AD_locus_4,7,intermediate
chr5:132494659-132495160,SLC22A5,IRF3,5.0,132494659.0,132495160.0,AD_locus_4,1,not_in_TOPPLE
chr5:133113171-133113672,ZCCHC10,IRF8,5.0,133113171.0,133113672.0,AD_locus_4,6,destabilizer
chr5:132491442-132491943,IRF1,KLF10,5.0,132491442.0,132491943.0,AD_locus_4,19,intermediate
chr5:132459082-132459583,IRF1,KLF10,5.0,132459082.0,132459583.0,AD_locus_4,8,intermediate
chr5:132812116-132812617,UQCRQ,KLF10,5.0,132812116.0,132812617.0,AD_locus_4,18,intermediate
chr5:132656294-132656795,KIF3A,KLF12,5.0,132656294.0,132656795.0,AD_locus_4,40,intermediate
chr5:132675941-132676442,SEPTIN8,KLF13,5.0,132675941.0,132676442.0,AD_locus_4,13,not_in_TOPPLE
chr5:132747108-132747609,SEPTIN8,KLF13,5.0,132747108.0,132747609.0,AD_locus_4,56,not_in_TOPPLE
chr5:132663298-132663799,SEPTIN8,KLF13,5.0,132663298.0,132663799.0,AD_locus_4,38,not_in_TOPPLE
chr5:132737361-132737862,SEPTIN8,KLF13,5.0,132737361.0,132737862.0,AD_locus_4,62,not_in_TOPPLE
chr5:132747684-132748185,SEPTIN8,KLF13,5.0,132747684.0,132748185.0,AD_locus_4,45,not_in_TOPPLE
chr5:132674944-132675445,SEPTIN8,KLF13,5.0,132674944.0,132675445.0,AD_locus_4,32,not_in_TOPPLE
chr5:132777010-132777511,SEPTIN8,KLF13,5.0,132777010.0,132777511.0,AD_locus_4,55,not_in_TOPPLE
chr5:132819415-132819916,LEAP2,KLF2,5.0,132819415.0,132819916.0,AD_locus_4,18,stabilizer
chr5:132962337-132962838,LEAP2,KLF2,5.0,132962337.0,132962838.0,AD_locus_4,1,stabilizer
chr5:132812781-132813282,LEAP2,KLF2,5.0,132812781.0,132813282.0,AD_locus_4,29,stabilizer
chr5:132825697-132826198,LEAP2,KLF2,5.0,132825697.0,132826198.0,AD_locus_4,31,stabilizer
chr5:132238198-132238699,SLC22A5,MAX,5.0,132238198.0,132238699.0,AD_locus_4,38,stabilizer
chr5:132687975-132688476,RAD50,MGA,5.0,132687975.0,132688476.0,AD_locus_4,42,not_in_TOPPLE
chr5:132664070-132664571,SEPTIN8,MYBL1,5.0,132664070.0,132664571.0,AD_locus_4,40,intermediate
chr5:132714827-132715328,KIF3A,NFATC3,5.0,132714827.0,132715328.0,AD_locus_4,16,intermediate
chr5:132673948-132674449,KIF3A,NFATC3,5.0,132673948.0,132674449.0,AD_locus_4,12,intermediate
chr5:132751437-132751938,KIF3A,NFATC3,5.0,132751437.0,132751938.0,AD_locus_4,9,intermediate
chr5:132766373-132766874,SHROOM1,NFE2,5.0,132766373.0,132766874.0,AD_locus_4,6,intermediate
chr5:132883207-132883708,LEAP2,NFKB1,5.0,132883207.0,132883708.0,AD_locus_4,45,not_in_TOPPLE
chr5:132397769-132398270,SLC22A5,NFKB1,5.0,132397769.0,132398270.0,AD_locus_4,4,not_in_TOPPLE
chr5:132664070-132664571,KIF3A,NR3C1,5.0,132664070.0,132664571.0,AD_locus_4,40,not_in_TOPPLE
chr5:132823183-132823684,LEAP2,PATZ1,5.0,132823183.0,132823684.0,AD_locus_4,1,stabilizer
chr5:132664070-132664571,IL4,PRDM1,5.0,132664070.0,132664571.0,AD_locus_4,40,intermediate
chr5:133113171-133113672,HSPA4,RFX5,5.0,133113171.0,133113672.0,AD_locus_4,6,intermediate
chr5:132692303-132692804,SEPTIN8,RUNX1,5.0,132692303.0,132692804.0,AD_locus_4,7,intermediate
chr5:132657880-132658381,SEPTIN8,RUNX1,5.0,132657880.0,132658381.0,AD_locus_4,11,intermediate
chr5:133123243-133123744,ZCCHC10,TCF3,5.0,133123243.0,133123744.0,AD_locus_4,3,intermediate
chr5:132886005-132886506,ZCCHC10,TCF3,5.0,132886005.0,132886506.0,AD_locus_4,9,intermediate
chr5:133106916-133107417,ZCCHC10,TCF3,5.0,133106916.0,133107417.0,AD_locus_4,12,intermediate
chr5:133106916-133107417,HSPA4,TCF3,5.0,133106916.0,133107417.0,AD_locus_4,12,intermediate
chr5:133123243-133123744,HSPA4,TCF3,5.0,133123243.0,133123744.0,AD_locus_4,3,intermediate
chr5:132714827-132715328,CCNI2,TCF7,5.0,132714827.0,132715328.0,AD_locus_4,16,stabilizer
chr5:132813458-132813959,CCNI2,TCF7,5.0,132813458.0,132813959.0,AD_locus_4,46,stabilizer
chr5:132886005-132886506,AFF4,YY1,5.0,132886005.0,132886506.0,AD_locus_4,9,not_in_TOPPLE
chr5:132747684-132748185,RAD50,YY1,5.0,132747684.0,132748185.0,AD_locus_4,45,not_in_TOPPLE
chr5:132520663-132521164,RAD50,YY1,5.0,132520663.0,132521164.0,AD_locus_4,14,not_in_TOPPLE
chr5:132813458-132813959,AFF4,ZBED5,5.0,132813458.0,132813959.0,AD_locus_4,46,intermediate
chr5:132830448-132830949,SHROOM1,MAZ,5.0,132830448.0,132830949.0,AD_locus_4,51,stabilizer
chr5:132812116-132812617,SHROOM1,MAZ,5.0,132812116.0,132812617.0,AD_locus_4,18,stabilizer
chr5:132883207-132883708,UQCRQ,HMG20B,5.0,132883207.0,132883708.0,AD_locus_4,45,not_in_TOPPLE
chr20:63612238-63612739,PTK6,ARID3A,20.0,63612238.0,63612739.0,AD_locus_5,33,intermediate
chr20:63588056-63588557,PTK6,ARID3A,20.0,63588056.0,63588557.0,AD_locus_5,27,intermediate
chr20:63525964-63526465,PTK6,ARID3A,20.0,63525964.0,63526465.0,AD_locus_5,16,intermediate
chr20:63613151-63613652,PTK6,ARID3A,20.0,63613151.0,63613652.0,AD_locus_5,17,intermediate
chr20:63497940-63498441,PTK6,ARID3A,20.0,63497940.0,63498441.0,AD_locus_5,6,intermediate
chr20:63912908-63913409,TPD52L2,ARID3A,20.0,63912908.0,63913409.0,AD_locus_5,10,intermediate
chr20:63900337-63900838,TPD52L2,ARID3A,20.0,63900337.0,63900838.0,AD_locus_5,17,intermediate
chr20:63873385-63873886,TPD52L2,ARID3A,20.0,63873385.0,63873886.0,AD_locus_5,50,intermediate
chr20:63911202-63911703,TPD52L2,ARID3A,20.0,63911202.0,63911703.0,AD_locus_5,15,intermediate
chr20:63554537-63555038,KCNQ2,ATF6B,20.0,63554537.0,63555038.0,AD_locus_5,8,not_in_TOPPLE
chr20:63339216-63339717,ARFGAP1,ATF6B,20.0,63339216.0,63339717.0,AD_locus_5,8,not_in_TOPPLE
chr20:63816166-63816667,DNAJC5,ATF6B,20.0,63816166.0,63816667.0,AD_locus_5,16,not_in_TOPPLE
chr20:63554537-63555038,PPDPF,ATF6B,20.0,63554537.0,63555038.0,AD_locus_5,8,not_in_TOPPLE
chr20:63639124-63639625,PPDPF,ATF6B,20.0,63639124.0,63639625.0,AD_locus_5,51,not_in_TOPPLE
chr20:63874194-63874695,TPD52L2,BACH1,20.0,63874194.0,63874695.0,AD_locus_5,7,intermediate
chr20:63889166-63889667,TPD52L2,BACH1,20.0,63889166.0,63889667.0,AD_locus_5,9,intermediate
chr20:64058415-64058916,RGS19,BACH1,20.0,64058415.0,64058916.0,AD_locus_5,5,intermediate
chr20:63977721-63978222,RGS19,BACH1,20.0,63977721.0,63978222.0,AD_locus_5,16,intermediate
chr20:64065941-64066442,RGS19,BACH1,20.0,64065941.0,64066442.0,AD_locus_5,59,intermediate
chr20:63579188-63579689,PTK6,CEBPA,20.0,63579188.0,63579689.0,AD_locus_5,9,intermediate
chr20:63814451-63814952,TPD52L2,CEBPA,20.0,63814451.0,63814952.0,AD_locus_5,6,intermediate
chr20:63904118-63904619,TPD52L2,CEBPA,20.0,63904118.0,63904619.0,AD_locus_5,8,intermediate
chr20:63814964-63815465,TPD52L2,CEBPA,20.0,63814964.0,63815465.0,AD_locus_5,7,intermediate
chr20:64107918-64108419,OPRL1,CEBPA,20.0,64107918.0,64108419.0,AD_locus_5,21,intermediate
chr20:63837476-63837977,TPD52L2,CEBPB,20.0,63837476.0,63837977.0,AD_locus_5,9,intermediate
chr20:64107918-64108419,RGS19,CEBPB,20.0,64107918.0,64108419.0,AD_locus_5,21,intermediate
chr20:63934299-63934800,OPRL1,CEBPB,20.0,63934299.0,63934800.0,AD_locus_5,12,intermediate
chr20:63814964-63815465,DNAJC5,CEBPB,20.0,63814964.0,63815465.0,AD_locus_5,7,intermediate
chr20:63874194-63874695,DNAJC5,CEBPB,20.0,63874194.0,63874695.0,AD_locus_5,7,intermediate
chr20:63814451-63814952,DNAJC5,CEBPB,20.0,63814451.0,63814952.0,AD_locus_5,6,intermediate
chr20:63873385-63873886,DNAJC5,CEBPB,20.0,63873385.0,63873886.0,AD_locus_5,50,intermediate
chr20:63904118-63904619,DNAJC5,CEBPB,20.0,63904118.0,63904619.0,AD_locus_5,8,intermediate
chr20:63900337-63900838,DNAJC5,CEBPB,20.0,63900337.0,63900838.0,AD_locus_5,17,intermediate
chr20:64107918-64108419,LKAAEAR1,CEBPB,20.0,64107918.0,64108419.0,AD_locus_5,21,intermediate
chr20:63934299-63934800,LKAAEAR1,CEBPB,20.0,63934299.0,63934800.0,AD_locus_5,12,intermediate
chr20:63686747-63687248,PTK6,CEBPD,20.0,63686747.0,63687248.0,AD_locus_5,47,intermediate
chr20:63606608-63607109,PTK6,CEBPD,20.0,63606608.0,63607109.0,AD_locus_5,8,intermediate
chr20:63938462-63938963,RGS19,DRAP1,20.0,63938462.0,63938963.0,AD_locus_5,1,not_in_TOPPLE
chr20:63514436-63514937,RTEL1,E2F4,20.0,63514436.0,63514937.0,AD_locus_5,28,not_in_TOPPLE
chr20:63559445-63559946,RTEL1,E2F4,20.0,63559445.0,63559946.0,AD_locus_5,37,not_in_TOPPLE
chr20:63816166-63816667,RTEL1,E2F4,20.0,63816166.0,63816667.0,AD_locus_5,16,not_in_TOPPLE
chr20:63498913-63499414,PPDPF,E2F4,20.0,63498913.0,63499414.0,AD_locus_5,60,not_in_TOPPLE
chr20:63552627-63553128,PPDPF,E2F4,20.0,63552627.0,63553128.0,AD_locus_5,51,not_in_TOPPLE
chr20:63580730-63581231,PPDPF,E2F4,20.0,63580730.0,63581231.0,AD_locus_5,59,not_in_TOPPLE
chr20:63545691-63546192,PPDPF,E2F4,20.0,63545691.0,63546192.0,AD_locus_5,23,not_in_TOPPLE
chr20:63653601-63654102,PPDPF,E2F4,20.0,63653601.0,63654102.0,AD_locus_5,30,not_in_TOPPLE
chr20:63499712-63500213,PPDPF,E2F4,20.0,63499712.0,63500213.0,AD_locus_5,10,not_in_TOPPLE
chr20:63652318-63652819,PPDPF,E2F4,20.0,63652318.0,63652819.0,AD_locus_5,45,not_in_TOPPLE
chr20:63635224-63635725,PPDPF,E2F4,20.0,63635224.0,63635725.0,AD_locus_5,61,not_in_TOPPLE
chr20:63553223-63553724,PPDPF,E2F4,20.0,63553223.0,63553724.0,AD_locus_5,62,not_in_TOPPLE
chr20:63873385-63873886,ZGPAT,E2F4,20.0,63873385.0,63873886.0,AD_locus_5,50,not_in_TOPPLE
chr20:63855040-63855541,ZGPAT,E2F4,20.0,63855040.0,63855541.0,AD_locus_5,3,not_in_TOPPLE
chr20:63865679-63866180,ZGPAT,E2F4,20.0,63865679.0,63866180.0,AD_locus_5,7,not_in_TOPPLE
chr20:63816166-63816667,ZGPAT,E2F4,20.0,63816166.0,63816667.0,AD_locus_5,16,not_in_TOPPLE
chr20:63834900-63835401,ZGPAT,E2F4,20.0,63834900.0,63835401.0,AD_locus_5,17,not_in_TOPPLE
chr20:63855040-63855541,DNAJC5,E2F4,20.0,63855040.0,63855541.0,AD_locus_5,3,not_in_TOPPLE
chr20:63832004-63832505,DNAJC5,E2F4,20.0,63832004.0,63832505.0,AD_locus_5,30,not_in_TOPPLE
chr20:63889166-63889667,DNAJC5,E2F4,20.0,63889166.0,63889667.0,AD_locus_5,9,not_in_TOPPLE
chr20:63834900-63835401,DNAJC5,E2F4,20.0,63834900.0,63835401.0,AD_locus_5,17,not_in_TOPPLE
chr20:63912908-63913409,DNAJC5,E2F4,20.0,63912908.0,63913409.0,AD_locus_5,10,not_in_TOPPLE
chr20:63271925-63272426,YTHDF1,E2F4,20.0,63271925.0,63272426.0,AD_locus_5,38,not_in_TOPPLE
chr20:63284011-63284512,YTHDF1,E2F4,20.0,63284011.0,63284512.0,AD_locus_5,28,not_in_TOPPLE
